category,fiscal_month,amount
interfund_transfers,8,0.0
total_current_revenue,8,640.2
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,640.2
real_estate_tax,9,147.7
total_wage_earnings_net_profits,9,148.0
realty_transfer_tax,9,24.5
sales_tax,9,13.2
business_income_and_receipts_tax,9,49.4
beverage_tax,9,5.6
other_taxes,9,10.1
locally_generated_nontax,9,32.9
total_other_governments,9,8.4
total_pica_other_governments,9,54.3
interfund_transfers,9,0.0
total_current_revenue,9,494.1
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,494.1
real_estate_tax,10,31.2
total_wage_earnings_net_profits,10,169.9
realty_transfer_tax,10,31.3
sales_tax,10,13.2
business_income_and_receipts_tax,10,325.6
beverage_tax,10,6.1
other_taxes,10,13.9
locally_generated_nontax,10,33.4
total_other_governments,10,8.8
total_pica_other_governments,10,44.7
interfund_transfers,10,0.0
total_current_revenue,10,678.1
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,678.1
real_estate_tax,11,15.3
total_wage_earnings_net_profits,11,138.2
realty_transfer_tax,11,30.7
sales_tax,11,28.5
business_income_and_receipts_tax,11,44.2
beverage_tax,11,6.3
other_taxes,11,10.9
locally_generated_nontax,11,32.1
total_other_governments,11,9.9
total_pica_other_governments,11,44.4
interfund_transfers,11,0.0
total_current_revenue,11,360.5
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,360.5
real_estate_tax,12,5.9
total_wage_earnings_net_profits,12,117.5
realty_transfer_tax,12,31.9
sales_tax,12,30.0
business_income_and_receipts_tax,12,9.4
beverage_tax,12,6.2
other_taxes,12,10.1
locally_generated_nontax,12,33.8
total_other_governments,12,11.4
total_pica_other_governments,12,47.0
interfund_transfers,12,25.5
total_current_revenue,12,328.7
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,328.7
real_estate_tax,13,690.9
total_wage_earnings_net_profits,13,1686.9
realty_transfer_tax,13,339.3
sales_tax,13,235.6
business_income_and_receipts_tax,13,529.4
beverage_tax,13,75.9
other_taxes,13,131.8
locally_generated_nontax,13,377.2
total_other_governments,13,297.8
total_pica_other_governments,13,503.3
interfund_transfers,13,25.5
total_current_revenue,13,4893.6
collection_of_prior_year_revenue,13,17.3
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,4910.9
