category,fiscal_month,amount
total_current_revenue,7,332.1
collection_of_prior_year_revenue,7,0.0
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,332.1
real_estate_tax,8,281.2
total_wage_earnings_net_profits,8,107.9
realty_transfer_tax,8,14.2
sales_tax,8,15.2
business_income_and_receipts_tax,8,0.2
beverage_tax,8,5.9
other_taxes,8,8.9
locally_generated_nontax,8,22.5
total_other_governments,8,12.6
total_pica_other_governments,8,25.5
interfund_transfers,8,0.0
total_current_revenue,8,494.0
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,494.0
real_estate_tax,9,160.9
total_wage_earnings_net_profits,9,133.1
realty_transfer_tax,9,21.0
sales_tax,9,11.4
business_income_and_receipts_tax,9,55.8
beverage_tax,9,6.2
other_taxes,9,9.7
locally_generated_nontax,9,31.5
total_other_governments,9,14.3
total_pica_other_governments,9,50.3
interfund_transfers,9,0.0
total_current_revenue,9,494.0
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,494.0
real_estate_tax,10,23.4
total_wage_earnings_net_profits,10,142.2
realty_transfer_tax,10,17.8
sales_tax,10,11.1
business_income_and_receipts_tax,10,281.6
beverage_tax,10,7.0
other_taxes,10,12.0
locally_generated_nontax,10,22.8
total_other_governments,10,13.5
total_pica_other_governments,10,40.7
interfund_transfers,10,0.0
total_current_revenue,10,572.1
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,572.1
real_estate_tax,11,8.7
total_wage_earnings_net_profits,11,110.6
realty_transfer_tax,11,19.7
sales_tax,11,13.6
business_income_and_receipts_tax,11,105.7
beverage_tax,11,7.7
other_taxes,11,10.1
locally_generated_nontax,11,22.0
total_other_governments,11,29.5
total_pica_other_governments,11,31.9
interfund_transfers,11,0.0
total_current_revenue,11,359.6
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,359.6
real_estate_tax,12,8.0
total_wage_earnings_net_profits,12,110.3
realty_transfer_tax,12,18.9
sales_tax,12,18.8
business_income_and_receipts_tax,12,7.7
beverage_tax,12,7.7
other_taxes,12,9.7
locally_generated_nontax,12,21.9
total_other_governments,12,23.8
total_pica_other_governments,12,31.2
interfund_transfers,12,30.5
total_current_revenue,12,288.3
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,288.3
real_estate_tax,13,583.1
total_wage_earnings_net_profits,13,1450.0
realty_transfer_tax,13,232.9
sales_tax,13,182.8
business_income_and_receipts_tax,13,517.9
beverage_tax,13,34.6
other_taxes,13,121.2
locally_generated_nontax,13,297.6
total_other_governments,13,323.8
total_pica_other_governments,13,394.7
interfund_transfers,13,30.5
total_current_revenue,13,4169.2
collection_of_prior_year_revenue,13,30.0
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,4199.2
